survey,longitud,ID,gender,age,agegrp,postcode,income,alone,children,other,parents,partner,relation,studypt,work,workpt,workvol,lifesat,s1mat,s2hea,s3pro,s4int,s5saf,s6com,s7sec,s8cont,nbhsat,n1tru,n2sop,n3goa,n4env,n5ame,n6sha,austlife,a1eco,a2env,a3soc,a4gov,a5bus,a6nat,happy,content,satisfied,excited,dass01,dass02,dass03,dass04,dass05,dass06,dass07,dass08,dass09,dass10,dass11,dass12,dass13,dass14,dass15,dass16,dass17,dass18,dass19,dass20,dass21,le1,le2,le03mat,le03int,le03pro,le03hea,le03saf,le03com,le03sec,le04,pcntrl01,pcntrl02,pcntrl03,scntrl01,scntrl02,scntrl03,rcntrl01,rcntrl02,rcntrl03,ses01,ses02,ses03,ses04,ses05,ses06,ses07,ses08,ses09,ses10,lot01,lot03,lot06,tipi01,tipi02,tipi03,tipi04,tele79,tele80A,tele80B,tele80C,tele81,tele82A,tele82B,tele83,tele84,tele85,tele86,tele87,tele88,tele89,tele90,tele91,tele92,tele93,tele94,tele95,tele96,tele97,tele98,tele99,tele100,tele101,tele102,tele103,tele104,tele105,tele106,tele107,tele108,tele109,tele110,tele111,tele112,tele113,tele114A,tele114B,tele114C,tele114D,tele114E,tele114F,tele114G,tele115A,tele115B,tele115C,tele115D,tele115E,tele115F,tele115G
1006,25347,690,0,51,3,2024,4, ,1, , ,1,0, ,0, , ,7,7,7,6,8,8,7,7,8,6,7,5,6,6,7,6,8,7,7,8,8,7,7,5,6,6,6,5,4,4,4,5,6,4,4,4,5,4,4,4,4,3,5,4,5,3,3,4,0, , , , , , , , , ,7,7,7,6,7,6,4,4,4,5,4,6,6,5,4,6,4,4,6,4,5,5,4,5,6,6,6,10,10,3,5,5,1,0,0,5,6,5,4,5,5,4,5,6,6,5,5,6,6,5,4,6,6,6,6,5,4,6,6,6,6,5,5,6, , , , , , , , , , , , , , 
1006,25349,691,0,54,3,2480,3, ,1, , ,1,0, ,0, , ,7,6,7,5,7,7,7,5,7,8,8,5,5,7,3,6,7,2,8,2,0,1,5,7,6,7,5,3, ,5,0,2,6,0,0,0,0,5,3,1,0,0,0,2,2,0,0,0,0, , , , , , , , , ,8,8,8,7,8,3,3,6,3,6,0,7,7,7,2,7,5,1,7,9,8,8,5,2,8,8,3,4,40, ,7, , ,0,0,8,8,4,6,6,7,10,10,10,5,5,6,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,9,10, , , , , , , , , , , , , , 
1006,25350,692,0,41,2,2650,3, ,1, , ,1,0, ,0, ,1,7,5,7,6,9,8,8,8,7,8,8,8,8,8,6,7,9,8,8,7,6,7,8,8,8,8,6,3,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4, , , , , , ,1,6,8,8,8,6,8,7,1,6,2,7,2,8,8,2,6,8,2,7,8,3,4,7,0,2,8,9,4,7, ,15,1,1, ,0,4,8,9,5,2,7,7,3,3,1,0,2,0,1,1,3,0,3,0,0,0,0,0,0,0,5,5,5, , ,1, ,2, ,3, , ,1, ,2, ,3, , 
1006,25351,693,1,48,3,6021,1, , , ,1, ,2, ,4, ,1,4,4,4,6,4,7,7,8,4,4,4,5,5,6,5,4,9,4,2,3,2,2,4,6,4,4,8,0,1,0,1,1,1,0,0,1,0,1,1,0,2,0,0,0,1,1,2,0,0, , , , , , , , , ,6,9,9,10,7,5,0,6,1,9,1,10,10,0,0,10,4,0,8,4,10,8,6,2,2,2,4,10, , ,1,4, ,0,0,4,8,7,2,4,6,8,8,6,0,0,0,0,0,0,0,0,0,8,2,0,8,6,4,9,0,9,9,9,2, ,4, ,3,4, ,1, ,3, ,2,2, 
1006,25352,694,0,52,3,4854,1, ,1, , ,1,0, ,1, ,1,5,5,3,5,6,5,6,5,5,6,6,5,5,4,4,5,6,6,5,6,6,6,4,4,4,4,4,6,6,6,3,4,4,2,5,5,5,6,6,6,5,3,5,5,5,5,3,5,2,5,1, ,1,1, , ,1,3,3,7,6,6,7,4,5,5,2,5,5,7,7,3,5,6,5,5,5,5,5,5,5,5,5,6,6,15,15,2,0,4,15,0,3,7,8,5,4,6,6,6,8,3,1,6,6,3,3,7,0,6,4,5,1,5,1,5,6,5,5,5,5,5, , , , , , , , , , , , ,2,1
1006,25359,695,1,59,4,2354,2, , , , ,1,0, ,0, ,1,8,8,7,8,10,10,7,9,9,9,9,7,8,8,8,8,8,7,7,7,7,8,8,10,9,9,10,4,7,1,1,5,2,0,2,2,1,1,3,3,0,1,2,0,0,2,7,0,0, , , , , , , , , ,1,8,8,8,9,9,0,0,4,8,0,8,8,0,0,8,8,0,8,9,9,9,9,1,1,9,4,28, ,1,7, , ,0,1,8,9,7,0,6,7,10,10,10,5,10,10,9,10,8,1,2,8,0,0,0,0,0,0,10,10,0,9,9,2, ,3,5,4,1,6,2, ,3,5,4,1,4
1006,25360,696,0,67,5,2795,2, , , , ,1,0, ,1, , ,9,9,9,8,8,8,8,8,8,8,7,8,8,8,7,8,9,8,8,8,8,8,7,9,8,8,8,2,1,2,3,2,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,0, , , , , , , , , ,5,8,8,6,7,4,2,3,3,7,3,8,8,2,4,7,2,2,8,4,6,6,3,3,7,7,0,5, , ,1,1, ,0,0,7,8,1,1,1,3,6,10,2,0,2,3,1,3,1,0,1,1,3,8,1,0,1,7,9,3,5,6,9,3,2,1, ,5,4, ,3,2,1, ,5,4, 
1006,25361,697,0,74,5,3156,.5,1, , , , ,5, ,1, , ,10,10,8,7,8,10,5,4,7,10,10,6,6,5,4,5,10,7,4,3,5,7,7,8,7,7,5,0,0,0,0,3,6,0,3,0,5,3,5,10,8,0,10,5,9,0,0,5,2,10, ,1, ,1, , , , ,1,3,4,5,10,5,4,10,5,5,5,5,8,10,10,2,0,5,5,5,10,8,0,4,10,8,0,5, , ,7, , ,0,0,5,8,1,1,1,1,10,10,10,10,10,10,6,6,0,0,0,0,0,0,0,0,0,0,10,10,0,10,10, , , , , , , , , , , , , , 
1006,25363,698,0,27,1,3042,3, , , ,1, ,2, ,0, , ,9,10,10,10,10,9,8,8,10,8,10,7,7,6,8,5,7,7,8,7,1,4,3,10,10,9,6,6,0,5,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6, ,1,1, , , ,1,2,8,8,8,8,9,8,0,0,0,10,0,9,9,0,0,9,0,0,8,5,7,8,9,0,0,9,6,10,200,20,3, ,15,3,3,10,10,7,4,4,4,1,1,10,2,2,2,8,8,8,4,4,4,0,0,5,2,2,3,8,8,8,9,9,5,3,6,7,2,2, ,1, ,4, ,3,1, 
1006,25364,699,1,43,2,6171,3, ,1, , ,1,0, , , , ,7,8,9,6,8,9,5,4,6,10,9,8,8,8,3,3,9,8,8,8,8,7,4,8,8,6,7,0,0,1,1,1,5,0,5,0,5,5,5,6,5,3,4,5,8,5,0,0,2,6, , , , , , ,1,6,10,9,5,8,9,10,0,0,5,5,9,5,5,8,9,6,8,10,5,8,6,5,0,7,5,5,0,4, , ,7, , ,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,1,0,0,10,2, ,1,6,4,1, ,3, ,2, ,4, , 
1006,25373,700,0,67,5,4811,.5, ,1, , , ,4, ,1, , ,7,10,8,5,4,10,10,10,10,8,10,5,5,5,5,5,10,10,7,6,10,8,8,7,7,6,5,0,1,0,1,4,0,2,1,7,0,6,0,4,7,0,0,0,6,0,0,0,2,8,1,1,1,1, , , , ,1,2,10,10,10,8,5,5,3,10,7,10,10,0,7,10,0,8,10,9,10,10,8,2,8,7,2, , ,2,7, , ,0,0,3,3,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, , , , , , , , , , , , ,1, 
1006,25376,701,1,21,0, , , , , , , , , , , , ,8,7,7,7,8,9,8,8,7,9,9,9,7,10,8,7,7,6,4,4,0,3,8,7,7,7,7,8,6,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,10, ,1,1, , , , ,2,5,8,7,5,8,3,3,8,8,5,0,4,5,0,0,6,9,0,6,3,6,5,8,0,0,7,6,10,0,15,7, , ,0,2,4,8,0,0,5,3,6,10,3,0,5,2,8,9,5,0,3,1,0,0,0,0,0,0,7,7,0,5,7, , ,3, ,1,4,2, , ,3, ,1,4,2
1006,25379,702,0,42,2,3496,1, , , , ,1,0, ,0, , ,10,5,9,10,10,8,9,10,10,5,10,5,5,5,10,5,10,5,5,5,5,5,10,10,10,5,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7, , , , , , ,1,6,5,5,7,7,9,6,5,5,5,5,5,8,8,2,1,8,7,2,4,4,5,5,6,2,2,5,0,6, , ,7, , ,0,0,4,10,1,0,2,1,2,8,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,5, , , , , , , , , , , , , , 
1006,25380,703,0,57,4, , , , , , , , , , , , ,8,8,4,6,10,8,8,6,8,8,8,6,6,8,8,5,9,8,6,8,8,8,7,8,8,7,7,6,7,1,1,1,6,1,2,2,2,4,0,2,2,0,2,2,4,2,0,0,1,8,1,1, , , , ,1,6,6,8,8,9,9,8,2,7,5,8,1,8,8,1,1,8,5,0,8,8,8,9,6,2,9,9,4,3, ,4,0,1, ,1,3,8,9,9,5,5,6,8,8,5,5,5,7,2,6,10,2,2,2,5,5,5,2,2,2,5,9,5,9,9,1,4,2,7,3,5,6,1,4,2,7,3,5,6
1006,25393,704,1,50,3,4425,2, ,1, , ,1,0, ,4,1, ,10,10,10,10,10,10,10,8,10,8,8,7,7,9,8,8,10,8,6,9,8,8,7,10,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,7,9,9,6,9,8,10,7,6,9,0,10,8,0,2,10,0,0,8,8,10,10,8,0,8,10,4,24, ,20,7, , ,0,0,8,10,8,6,8,8,6,6,9,6,9,8,6,10,6,6,9,6,0,0,0,0,0,0,6,9,0,10,10,2, , , ,2, ,1, ,2,3,1, ,5,4
1006,25398,705, , , , , , , , , , , , , , , ,8,9,9,7,9,10,10,9,9,8,8,8,8,9,7,8,9,9,7,7,0,7,8,8,8,7,5,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0, , , , , , , , , ,3,10,10,5,5,2,0,5,5,7,0,10,10,3,1,10,1,2,7,8,8,8,3,5,7,10,0,15, , ,0,7,1,0,1,7,7,5,2,8,6,8,9,10,5,9,6,0,0,0,0,0,0,1,0,2,5,0,9,10, ,10,5,5,1,3,2, , ,4, ,2,4,1, , ,3, 
1006,25405,706,1,45,2, , , , , , , , , , , , ,9,9,8,8,9,9,8,8,8,9,8,8,8,9,2,9,7,7,7,6,1,6,7,9,8,8,8,8,9,7,2,7,2,2,5,5,2,5,5,5,9,5,5,2,8,2,2,2,2,9, ,1, ,1, , , ,1,9,8,7,9,9,2,2,5,2,8,8,8,7,2,8,8,2,4,7,6,6,6,5,5,5,4,6,15,10,2,5,1,1,0,1,8,9,5,1,4,6,4,8,5,1,1,5,1,1,1,1,1,1,1,1,7,1,1,1,5,1,1,8,8,1,4,2,7,3,5,6,1,4,2,7,3,5,6
1006,25407,707,0,47,3,4680,4, ,1, , ,1,0, ,0, , ,9,9,9,9,10,9,7,8,8,8,8,6,7,7,7,6,9,7,8,9,7,8,8,9,9,9,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,5,9,9,6,5,5,1,0,6,9,0,9,8,0,0,9,0,0,9,9,9,9,8,0,1,9,4,5, ,5,0,14, ,0,1,8,10,5,5,6,7,5,6,4,3,5,5,4,4,3,3,3,3,3,3,4,2,2,2,5,5,5,9,9,1,4,2, ,3, , ,1,4,2, ,3, , 
1006,25410,708,1,87,6,4109,1,1, , , , ,5, ,1, , ,10,10,5,5,10,9,10,10,10,10,5,10,10,10,5,5,10,5,8,10,10,5,5,10,10,5,5,5,10,5,10,10,5,5,5,1,1,10,1,5,5,5,5,1,5,10,1,1,0, , , , , , , , , ,5,5,5,5,5,10,5,5,5,10,5,10,10,5,5,10,0,0,10,10,10,10,5,0,5,5,4, , ,4,7, , ,3,3,9,10,0,0,5,1,10,10,5,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,10,8,0,5,10, , , , , , , , , , , , ,1, 
1006,25415,709,1,47,3,6065,4, , , , ,1,0, ,0, , ,9,9,9,8,9,9,8,8,8,8,8,7,7,7,7,7,9,8,6,6,7,8,8,9,9,9,7,6,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3, ,1, ,1, , , ,1,6,8,9,9,9,9,0,2,4,9,1,9,9,0,1,9,8,0,9,8,9,9,8,1,0,3,6,6,15,2,7, , ,0,0,7,9,6,5,8,7,9,9,6,5,6,6,8,9,4,3,3,2,0,0,0,0,0,0,9,9,0,9,9,1, , , , , , ,1, , , , , , 
1006,25428,710,0, , ,4701,4, ,1, , ,1,0, ,0, , ,9,8,10,8,8,10,7,4,5,7,7,5,5,6,7,4,10,6,5,8,7,7,10,8,10,7,7,3,0,0,0,1,5,0,1,0,0,3,2,0,7,0,5,0,3,0,1,0,0, , , , , , , , , ,6,7,9,4,5,6,0,7,2,9,0,8,8,7,2,9,2,0,10,8,8,8,3,0,8,10,6,1,25,2,3, ,8,0,4,2,9,1,5,3,5,1,3,9,4,4,4,7,5,3,0,0,3,9,7,6,6,6,6,5,7,7,2,8,3, ,5, ,4, ,2,1, , , , , , 
1006,25430,711,0,50,3,3350,4, , , , ,1,0, ,0, , ,10,10,8,8,10,10,9,9,9,8,9,6,6,8,8,6,10,8,7,6,6,5,8,7,8,7,6,3,7,1,0,1,1,1,1,1,0,2,1,0,1,0,0,2,1,3,3,0,0, , , , , , , , , ,1,8,8,6,9,8,2,4,0,7,2,7,7,3,7,8,8,1,5,7,7,8,7,3,3,7,6,4,14,3,3, ,14,1,4,8,8,5,6,6,6,7,9,6,6,4,2,6,7,0,0,0,0,7,8,2,1,1,0,7,5,5,8,8,2, ,4,6,5,3,4,1, ,2, ,5, , 
1006,25436,712,0,46,3,3356,2, ,1, , ,1,0, ,0, , ,8,8,8,7,9,6,7,7,8,8,7,7,7,7,7,6,9,9,9,9,8,8,9,8,8,8,7,1,0,5,0,2,2,0,1,0,9,3,1,3,1,0,5,1,0,0,0,0,2,5, , , , ,1, ,1,4,8,8,10,6,8,6,3,9,7,8,3,8,8,1,3,9,5,5,7,5,3,3,4,1,9,8,0,4, , , , , ,0,0,1,8,1,1,1,1,1,9,1,1,1,9,1,9,1,1,1,9,1,1,1,1,1,9,5,5,5,9,9,2, ,1, ,3, , ,2, ,1, ,3, , 
1006,25445,713,1,28,1, , , , , , , , , , , , ,8,8,8,7,5,8,7,8,9,8,8,5,5,8,7,5,9,8,8,8,5,6,6,8,7,7,6,5,7,6,1,5,7,6,4,2,5,7,5,3,6,3,5,2,5,0,0,0,0, , , , , , , , , ,2,4,5,5,8,7,7,8,5,7,2,8,8,9,3,8,2,0,9,8,7,8,8,1,1,8,4,20, ,5,1,14, ,3,3,7,7,3,1,1,6,10,10,5,1,1,7,9,9,1,0,1,5,8,8,2,0,2,7,10,8,7,8,9,1,3,2,6,5,7,4,6,3,1,2,4,7,5
1006,25449,714,1,46,3,3073,1,1, , , , ,2, , ,1, ,5,3,8,5,1,4,3,5,5,5,5,5,7,6,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,3,5,4,0,0,3,5,5,4,5,4,2,5,2,2,0,2,5,2,7,1, , , ,1, ,1,0,5,5,6,6,7,5,5,8,5,5,5,6,7,7,5,7,8,5,5,5,4,4,5,5,8,5,4,15, ,0,2, ,1,1,1,6,5,2,2,3,3,7,5,3,1,1,2,4,5,1,1,2,2,5,5,1,1,1,1,5,2,3,5,5, , , , , , , , , , , ,2,5,1
1006,25451,715,0,72,5,3216,1, , , , ,1,0, ,1, ,1,9,8,9,7,10,9,9,9,9,10,9,4, ,9,9,5,10,9,8,9,10,8,9,10,9,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,8,10,10,9,10,6,0,0,8,9,0,10,9,0,0,10,0,0,10,9,9,10,9,0,9,10,4,25, ,3,7, , ,0,0,10,10,0,0,5,8,10,10,10,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,6,2,7,4,3,5,1,6,2,7,4,3,5
1006,25459,716,1,48,3,4220,1,1, , , , ,2, ,5,1, ,7,5,7,10,5,8,6,9,10,7,7,6,5,2,6,7,9,8,1,3,2,5,7,7,7,8,5,3,1,10,7,1,5,0,0,0,0,8,5,10,10,0,10,0,10,0,5,0,2,10, , , , , , , , ,3,10,10,10,10,8,1,10,10,10,0,10,10,0,0,10,0,0,10,5,10,10,10,0,0,10,4,5, ,0,1,10, ,0,0,5,5,5,5,5,5,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6, , , , , , , , , , , , , , 
1006,25464,717,1,37,2,4865,.5, ,1, , , ,4, , ,1, ,5,2,10,3,2,9,5,10,3,5,5,3,3,3,3,1,10,3,3,3,3,3,3,5,5,5,5,6,6,6,1,6,8,4,8,5,5,8,8,6,6,5,5,5,5,2,2,2,2,5,1,1, , , , , ,1,7,5,4,9,9,9,5,8,5,5,3,8,8,2,5,5,5,5,8,5,8,9,5,6,8,5,4,6, ,4,3, ,2,1,2,5,10,5,5,5,5,10,10,2,2,2,5,10,10,5,5,5,5,10,10,3,3,3,3,5,5,5,8,8,1,5,2,6,4,7,3,1,5,2,6,4,7,3
1006,25465,718,1,41,2,3199,2, ,1, , ,1,0, ,3, , ,8,6,3,7,4,4,10,5,4,9,4,8,5,7,9,7,8,6,7,4,5,5,7,8,7,7,5,7,5,7,7,6,5,5,6,0,3,7,7,8,7,2,3,0,8,8,0,0,2,8, ,1, , , , , ,1,8,9,8,7,3,3,0,9,3,7,7,6,9,1,10,7,5,0,9,6,4,7,10,3,0,8,4,50, ,10,0,30, ,4,4,8,8,4,2,8,8,2,6,9,2,9,9,6,10,5,0,7,5,10,10,10,7,9,10,9,9,10,8,8, , , , , , , , , , , , , , 
1006,25471,719,0,43,2,3043,3, ,1, , ,1,0, ,0, ,1,8,8,9,8,9,8,7,7,8,8,9,7,8,7,8,7,10,10,9,9,10,9,9,8,7,7,7,6,0,3,0,1,1,0,1,1,0,1,3,1,1,0,2,0,0,0,1,0,0, , , , , , , , , ,4,8,8,6,8,8,2,6,2,7,6,8,8,4,4,3,7,2,8,8,8,8,7,7,6,8,6,25,10,20,5,2,2,0,0,2,8,7,8,7,8,3,7,9,8,7,9,2,8,8,8,7,8,2,2,2,2,2,9,8,8,7,4,7, , , , , , , , , , , , ,2, 
1006,25479,720,1,79,6,3214,.5, , , , , ,4, ,1, , ,10,10,9,10,10,10,8,10,10,10,10,5,9,9,10,4,10,10,6,5,5,8,5,10,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , , , , , , , , ,0, ,5,10,10,10,0,0,0,10,0,9,9,0,5,10,0,0,10,10,10,10,5,0,5,5,4,6, , , , , ,0,4,5,7,2,1,1,5,10,10,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,10,10,1, ,5,3,4,2,6,1,7,4,5,3,1,4
1006,25486,721,1,18,0,3220,.5, , , ,1, ,2, ,6, ,1,9,7,5,8,10,7,8,9,10,5,5,5,5,5,10,5,9,4,7,3,2,4,8,8,10,10,8,5,1,0,4,4,2,9,0,0,0,3,5,2,8,3,0,0,2,0,0,0,1,10, ,1,1, , , ,1,1,7,5,7,9,10,10,0,8,5,9,7,10,10,0,2,10,3,0,8,6,9,10,7,0,8,10,4,10, ,15,3, ,1,1,4,3,8,2,0,5,0,3,8,2,0,0,0,10,6,0,0,0,0,1,0,0,0,0,0,10,10,4,7,7,3, ,4, , ,3,2,1, ,4, , ,3,4
1006,25490,722,0,34,1,2250,5, , ,1, , ,2, ,0, , ,6,6,7,6,6,9,7,8,6,7,6,6,6,6,7,5,9,8,8,8,7,7,8,7,7,7,6,0,0,1,0,6,2,0,0,0,1,1,0,3,3,0,0,0,0,2,0,1,1,4, ,1, , , , , ,1,7,7,8,6,8,5,0,6,2,7,4,7,10,2,2,7,1,1,7,7,7,7,2,2,8,8,6,2,14,7,5,3,30,1,3,8,8,2,3,2,5,1,1,1,1,1,1,6,6,1,1,1,1,9,6,8,8,2,3,6,6,8,9,9, , , , , , , , , , , , ,1, 
1006,25496,723,0,70,5,3150,2, ,1, , ,1,0, ,2,1, ,7,7,8,8,8,8,8,7,8,9,8,6,5,5,4,4,7,3,2,3,2,3,2,7,7,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,6,7,7,7,7,6,5,6,3,8,3,7,6,3,2,7,3,2,6,7,8,7,6,3,3,6,4,20, ,1,1, ,5,0,0,6,8,0,0,2,1,6,7,7,0,0,7,0,0,0,0,0,0,1,1,6,0,0,0,7,2,8,5,5,3, ,1, , , , ,2, ,1, , ,1, 
1006,25500,724,1,52,3,3242,2, , , , ,1,0, ,6,1, ,6,5,3,6,8,9,8,6,4,9,9,7,6,7,4,8,10,6,5,6,4,7,7,7,6,7,7,6,7,6,5,7,9,7,6,5,7,7,6,8,7,6,6,7,7,5,6,3,2,7,1, , , , , ,1,6,9,8,6,6,8,6,4,8,7,6,4,7,3,7,3,5,7,4,5,6,6,4,6,4,4,5,4,6, , ,1,2, ,1,2,8,8,3,3,6,7,10,10,8,2,6,7,2,2,4,2,1,2,10,10,8,3,4,7,10,3,9,9,9,3,2,1, ,5,4, ,3,2,1, ,5,4, 
1006,25501,725,1,56,4,2550,1, , , , ,1,0, ,0, , ,4,2,4,7,5,10,9,8,7,8,8,7,7,7,6,7,6,4,6,7,7,4,7,7,7,7,2,2,7,2,0,4,4,0,0,0,1,0,4,2,6,0,2,2,1,0,0,0,0, , , , , , , , , ,8,1,7,10,6,1,1,1,1,9,1,7,3,3,6,4,1,4,4,1,8,7,1,1,1,8,4,20, ,10,4,5,1,2,1,7,7,5,5,7,7,7,9,9,1,8,8,1,2,0,0,0,0,4,0,4,0,0,4,8,1,6,7,7,1,3,2, ,4, ,3,2,1, ,4, , , 
1006,25509,726,0,44,2, , , , , , , , , , , , ,6,6,7,6,8,7,7,5,5,9,9,6,9,9,5,6,9,9,9,8,9,9,8,7,6,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,5,7,7,7,7,5,3,3,2,5,0,5,5,0,0,6,5,0,7,7,7,7,2,0,5,7,6,10,100,50,4,5,25,0,0,5,9,9,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,6,4,9,5,5,5,5,5,7,5,5, , , , , , , , , , , , , , 
1006,25537,727,1,31,1,3766,1, ,1, , ,1,0, ,4, , ,8,2,4,6,9,10,8,8,5,9,5,7,7,8,7,7,5,5,4,4,4,5,5,7,3,6,6,0,8,7,0,6,9,0,2,1,6,5,7,9,8,6,7,10,7,0,2,0,2,7, ,1, ,1, ,1, ,3,6,6,4,1,6,9,5,4,8,5,5,8,10,0,1,10,6,0,5,4,7,8,7,6,2,5,4,21, ,1,0,14, ,1,1,6,7,1,0,6,4,7,0,5,0,0,0,0,0,0,0,0,0,7,10,5,1,0,8,8,5,10,7,9, , , , , , , , , , , , ,2,5
1006,25542,728,1,39,2,3073,.5, ,1, , ,1,0, ,6, , ,10,10,5,6,5,8,5,7,5,5,6,5,5,5,5,5,8,5,5,6,5,6,6,5,5,5,2,4,4,4,4,4,7,10,10,10,7,7,8,7,7,7,6,8,8,1,3,6,2,9, , , ,1, , , ,3,5,5,5,1,1,4,4,8,8,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,0,20, , ,7, , , , ,7,10,8,8,6,3,10,10,6,6,4,2,10,10,3,3,3,3,0,0,0,0,0,0,10,6,6,10,10,1, ,3,5, ,1,5,2, ,3,4, ,2,5
1006,25544,729,1,26,1,2216,4, , , ,1, ,2, ,0,1, ,8,7,7,9,8,9,6,6,8,6,6,5,5,4,4,4,7,6,4,4,0,6,7,6,6,6,6,5,2,2,0,1,1,0,0,1,1,0,1,1,2,0,1,2,1,0,0,0,2,1, , ,1, , , , ,2,4,6,7,7,8,6,2,6,7,6,4,6,6,4,4,6,7,2,5,4,6,5,4,3,3,6,6,8,10,8,4,1,2,0,3,6,9,6,4,3,4,7,7,4,3,3,6,9,9,4,4,5,5,6,6,4,4,4,6,7,9,7,6,7, , , , , , , , , , , , , , 
1006,25549,730,1,21,0,3138,5.1, , , ,1, ,2, ,0, , ,8,8,7,7,9,7,7,6,6,7,7,7,6,5,5,5,7,5,5,4,4,5,5,7,6,6,7,4,3,3,3,5,5,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , ,7,6,5,5,6,5, ,0,0,7,0,5,5,0,0,5,0,0,5,0,5,5,5,3,0,2,6, ,20,3,5, ,8, ,3,7,9,6,3,5,5,6,6,9,6,6,5,9,7,5,5,5,5,9,9,9,5,5,5,7,7,7,8,9, , , , , , , , , , , , ,2, 
1006,25552,731,1,44,2, , , , , , , , , , , , ,8,8,8,8,10,5,8,5,8,8,8,5, ,8,8,5,10,5,5,8,5,5,5,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,10,10,10,10,10,10,5,5,5,10,0,8,8,0,0,8,0,0,10,8,8,8,0,0,0,8,6,15,0,4,1,10, ,1,0,5,10,10,5,5,5,5,10,10,10,10,10,5,10,0,0,0,0,0,10,10,0,0,0,10,10,5,5,10, , , , , , , , , , , , , , 
1006,25569,732,1,60,4, , , , , , , , , , , , ,8,7,8,5,7,8,8,7,8,7,5,5,7,7,8,3,9,8,7,8,7,7,6,7,7,6,7,1,2,2,3,3,2,0,2,0,2,2,0,2,0,0,1,1,2,1,0,1, ,7, , ,1, , ,1, ,2,7,7,7,5,7,6,0,5,1,5,7,7,7,8,5,7,5,7,7,5,7,7,7,2,5,7,6,15,1500,5,5,3,4,1,0,7,9,7,2,5,7,10,10,10,5,7,7,10,10,10,7,7,7,9,7,8,8,8,8,10,10,9,9,9,3,4,1,7,2,6,5,3,5,1,7,2,4,6
1006,25571,733,0,71,5,3636,.5,1, , , , ,4, ,1, , ,8,8,5,6,3,8,3,5,7,3,6,2,3,4,2,2,9,7,4,5,5,6,7,8,7,7,7,5,2,3,7,4,1,1,1,2,2,1,2,1,1,1,1,1,1,6,4,1,1,7, ,1, ,1, , , , ,2,7,8,7,8,5,2,8,3,6,1,8,8,1,8,1,1,1,8,8,9,9,9,1,8,9,4,4, ,0,1, , , , ,5,9,1,2,3,3,9,9,1,1,2,2,4,4,1,1,1,1,3,3,1,1,1,1,9,5, ,5,8, , , , , , , , , , , , , , 
1006,25578,734,0,36,2,2566,4, , , , ,1,0, ,0, , ,9,9,9,8,10,8,7,9,9,8,8,4,6,6,5,5,9,8,7,8,7,7,8,8,7,8,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1, , ,1, , , , , ,1,7,7,6,7,8,5,1,5,3,10,1,9,10,0,1,9,1,0,8,6,8,8,2,0,9,8,4,3, ,6,1,4, ,0,1,6,6,3,3,4,5,7,8,2,1,1,6,1,8,0,0,0,0,3,6,6,2,0,0,9,7,6,6,7,2, , , , ,1,2,3, ,4, , ,1,4
